edge_id,node_index,source_node_id,pos_x,pos_y,is_stop_only
E_-33102205#3,13513,274525637,5135.08,4001.25,False
S_-33102476,13514,1387938755,5181.21,4450.3,False
E_-33102476,13515,7616444537,5157.89,4457.7,False
S_-33102477,13516,667299869,5265.2,4434.81,False
E_-33102477,13517,7616444534,5224.54,4443.61,False
S_-33102490#0,13518,89129147,5236.76,4314.99,False
E_-33102490#0,13519,267380178,5250.75,4290.94,False
S_-33102490#1,13520,1509951333,5232.71,4370.76,False
E_-33102490#1,13521,89129147,5236.76,4314.99,False
S_-33240013#0,13522,1636466463,5683.88,3626.4,False
E_-33240013#0,13523,377117697,5684.42,3638.17,False
S_-33240013#1,13524,377117734,5699.4,3610.23,False
E_-33240013#1,13525,1636466463,5683.88,3626.4,False
S_-33240013#2,13526,796260115,5743.48,3658.79,False
E_-33240013#2,13527,377117734,5699.4,3610.23,False
S_-33240013#3,13528,2053244675,5751.93,3671.0,False
E_-33240013#3,13529,796260115,5743.48,3658.79,False
S_-33240013#4,13530,1690490294,5778.76,3704.38,False
E_-33240013#4,13531,2053244675,5751.93,3671.0,False
S_-33240013#5,13532,cluster_2053244661_377117817,5775.42,3726.51,False
E_-33240013#5,13533,1690490294,5778.76,3704.38,False
S_-332608836,13534,3397562124,6257.41,5901.72,False
E_-332608836,13535,3397562125,6273.23,5905.66,False
S_-332608837,13536,3397562103,6529.88,5391.7,False
E_-332608837,13537,3397562101,6586.79,5365.66,False
S_-332608838#0,13538,3397562125,6273.23,5905.66,False
E_-332608838#0,13539,3397562130,6266.61,5930.42,False
S_-332608838#1,13540,3397562120,6276.51,5893.41,False
E_-332608838#1,13541,3397562125,6273.23,5905.66,False
S_-33279049#0,13542,cluster_1438846501_1438846509_1834036292_26288878,6726.36,4581.56,False
E_-33279049#0,13543,1834036273,6730.77,4553.44,False
S_-33280103#0,13544,1863143603,7207.03,5774.07,False
E_-33280103#0,13545,378121542,7199.51,5755.28,False
S_-33280103#1,13546,1507612628,7234.5,5877.35,False
E_-33280103#1,13547,1863143603,7207.03,5774.07,False
S_-33280103#2,13548,cluster_2934132810_6340684174,7239.15,5886.26,False
E_-33280103#2,13549,1507612628,7234.5,5877.35,False
S_-33280103#4,13550,298311994,7257.21,5923.53,False
E_-33280103#4,13551,cluster_2934132810_6340684174,7239.15,5886.26,False
S_-33280103#5,13552,6340684176,7265.58,5939.81,False
E_-33280103#5,13553,298311994,7257.21,5923.53,False
S_-33280103#6,13554,2120538680,7291.86,5990.81,False
E_-33280103#6,13555,6340684176,7265.58,5939.81,False
S_-33280103#7,13556,cluster_271273943_339223426,7313.61,6035.71,False
E_-33280103#7,13557,2120538680,7291.86,5990.81,False
S_-33280881,13558,75222590,6091.16,5792.83,False
E_-33280881,13559,75222593,6044.28,5867.99,False
S_-333214325,13560,3403364152,3564.48,6892.04,False
E_-333214325,13561,3403364166,3558.91,6904.47,False
S_-333214326,13562,1565386232,3617.26,6914.05,False
E_-333214326,13563,3403364179,3613.28,6923.49,False
S_-333214328,13564,3403364146,3536.66,6880.44,False
E_-333214328,13565,1840464722,3530.63,6894.6,False
S_-333214329,13566,3403364136,3495.59,6863.3,False
E_-333214329,13567,3403364145,3489.45,6878.51,False
S_-333418281,13568,cluster_3405321177_5794551250_60044012_6681347659_6681347660_6681353018,3680.64,6853.65,False
E_-333418281,13569,3405321176,3715.75,6741.23,False
S_-333420165#0,13570,3405335493,9199.25,2634.29,False
E_-333420165#0,13571,3405335506,9206.08,2616.05,False
S_-333420165#1,13572,3405335063,9192.68,2651.82,False
E_-333420165#1,13573,3405335493,9199.25,2634.29,False
S_-333420167,13574,3405335091,9159.51,2871.34,False
E_-333420167,13575,3405335092,9188.17,2840.67,False
S_-333420168#0,13576,2117890510,9227.79,2808.74,False
E_-333420168#0,13577,2117890504,9234.99,2787.8,False
S_-333420171#0,13578,3405335079,9247.31,2651.59,False
E_-333420171#0,13579,3405335514,9240.23,2670.69,False
S_-333420171#1,13580,3405335499,9257.96,2622.85,False
E_-333420171#1,13581,3405335079,9247.31,2651.59,False
S_-333420174#1,13582,3405335503,9204.14,2825.33,False
E_-333420174#1,13583,cluster_3405335062_3405335083,9210.03,2807.97,False
S_-333420174#2,13584,3405335092,9188.17,2840.67,False
E_-333420174#2,13585,3405335503,9204.14,2825.33,False
S_-333420174#3,13586,3405335515,9173.51,2835.38,False
E_-333420174#3,13587,3405335092,9188.17,2840.67,False
S_-333420175#1,13588,cluster_2117890503_3359327370_3446450857_3446450867,9161.76,2785.73,False
E_-333420175#1,13589,cluster_2117890488_3405335508,9160.86,2761.28,False
S_-333420176#0,13590,3405335088,9214.28,2639.69,False
E_-333420176#0,13591,3405335069,9225.18,2611.16,False
S_-333420176#1,13592,3405335086,9207.29,2658.0,False
E_-333420176#1,13593,3405335088,9214.28,2639.69,False
S_-333420177#0,13594,2117890455,9218.62,2736.84,False
E_-333420177#0,13595,2117890500,9204.8,2777.61,False
S_-333420177#1,13596,2117890472,9235.0,2742.07,False
E_-333420177#1,13597,2117890455,9218.62,2736.84,False
S_-333420177#2,13598,2117890475,9250.42,2747.2,False
E_-333420177#2,13599,2117890472,9235.0,2742.07,False
S_-333420177#3,13600,2117890504,9234.99,2787.8,False
E_-333420177#3,13601,2117890475,9250.42,2747.2,False
S_-333420178#0,13602,3405335503,9204.14,2825.33,False
E_-333420178#0,13603,3405335510,9180.76,2817.35,False
S_-333420178#1,13604,3405335497,9279.49,2851.33,False
E_-333420178#1,13605,3405335503,9204.14,2825.33,False
S_-333420180#0,13606,3405335501,9230.41,2645.5,False
E_-333420180#0,13607,3405335068,9241.2,2616.6,False
S_-333420180#1,13608,3442538398,9227.17,2670.66,False
E_-333420180#1,13609,3405335501,9230.41,2645.5,False
S_-333420181,13610,cluster_2117890488_3405335508,9160.86,2761.28,False
E_-333420181,13611,2117890465,9102.52,2731.34,False
S_-333420183#1,13612,cluster_3405335070_3405335078_3432945284_3432945286_3446450859_3446450879,9374.94,2862.37,False
E_-333420183#1,13613,cluster_3359327388_3405335064_3405335071_3442740736_3442740739_3446450866_3446450883_414267420,9298.16,2833.81,False
S_-333420184#0,13614,3405335505,9264.05,2657.61,False
E_-333420184#0,13615,3405335500,9257.59,2676.95,False
S_-333420184#1,13616,3405335076,9273.33,2629.84,False
E_-333420184#1,13617,3405335505,9264.05,2657.61,False
S_-333421780,13618,3370098730,9475.99,2532.97,False
E_-333421780,13619,3370098733,9394.3,2517.31,False
S_-333421782#0,13620,1067415815,9562.88,2788.72,False
E_-333421782#0,13621,1067415658,9580.39,2793.98,False
S_-333421782#1,13622,1067415772,9546.15,2783.72,False
E_-333421782#1,13623,1067415815,9562.88,2788.72,False
S_-333421782#2,13624,cluster_1067415665_5887396688,9563.67,2729.81,False
E_-333421782#2,13625,1067415772,9546.15,2783.72,False
S_-333421783#0,13626,1067415803,9564.32,2848.2,False
E_-333421783#0,13627,1067415606,9580.45,2853.45,False
S_-333421783#1,13628,1067415613,9547.02,2842.74,False
E_-333421783#1,13629,1067415803,9564.32,2848.2,False
S_-333421783#2,13630,1067415648,9530.49,2837.47,False
E_-333421783#2,13631,1067415613,9547.02,2842.74,False
S_-333421783#3,13632,1067415772,9546.15,2783.72,False
E_-333421783#3,13633,1067415648,9530.49,2837.47,False
S_-333421787,13634,3405349891,9382.48,2602.66,False
E_-333421787,13635,3405350098,9341.97,2588.58,False
S_-333421789#0,13636,2117890523,9416.24,2846.47,False
E_-333421789#0,13637,cluster_2117890528_3359327386,9409.37,2867.14,False
S_-333421789#1,13638,2117890516,9421.6,2829.98,False
E_-333421789#1,13639,2117890523,9416.24,2846.47,False
S_-333421790,13640,3370098734,9479.6,2514.78,False
E_-333421790,13641,3147003040,9397.03,2499.44,False
S_-333421791,13642,3370098723,9470.54,2560.71,False
E_-333421791,13643,3370098738,9391.94,2545.76,False
S_-333421792,13644,3370098732,9472.54,2549.37,False
E_-333421792,13645,3370098721,9392.9,2534.18,False
S_-333421794,13646,3370084140,9376.58,2617.97,False
E_-333421794,13647,3370084144,9312.18,2612.41,False
S_-333421795,13648,2117890508,9271.57,2801.36,False
E_-333421795,13649,cluster_2117890512_3359327364,9249.84,2811.38,False
S_-333421796,13650,3370084141,9371.09,2632.23,False
E_-333421796,13651,3370084144,9312.18,2612.41,False
S_-333424243#0,13652,3405463689,8812.6,2710.86,False
E_-333424243#0,13653,17199686,8800.97,2690.13,False
S_-333424243#1,13654,3405371591,8818.28,2720.6,False
E_-333424243#1,13655,3405463689,8812.6,2710.86,False
S_-333424243#2,13656,3405378195,8898.24,2840.24,False
E_-333424243#2,13657,3405371591,8818.28,2720.6,False
S_-333424243#3,13658,3405371591,8818.28,2720.6,False
E_-333424243#3,13659,3405378195,8898.24,2840.24,False
S_-333428400#0,13660,3405411112,8981.85,2726.45,False
E_-333428400#0,13661,3405410776,8943.79,2750.02,False
S_-333428400#1,13662,cluster_3405410778_3405410787,8995.71,2717.68,False
E_-333428400#1,13663,3405411112,8981.85,2726.45,False
S_-333428400#3,13664,cluster_3359327381_3405410786_3405411101_670122988,9019.72,2694.82,False
E_-333428400#3,13665,cluster_3405410778_3405410787,8995.71,2717.68,False
S_-333428401,13666,3405411099,8944.3,2679.38,False
E_-333428401,13667,3405411096,8963.63,2666.48,False
S_-333428404,13668,cluster_3405410778_3405410787,8995.71,2717.68,False
E_-333428404,13669,3405411112,8981.85,2726.45,False
S_-333428406#0,13670,3405411097,9028.64,2739.63,False
E_-333428406#0,13671,cluster_3359327381_3405410786_3405411101_670122988,9019.72,2694.82,False
S_-333428406#1,13672,cluster_3405410778_3405410787,8995.71,2717.68,False
E_-333428406#1,13673,3405411097,9028.64,2739.63,False
S_-333428407#0,13674,cluster_17199723_2117890484_251004772_3359327385_3359328495_3405411104_3437731919_7625927409,9066.3,2733.42,False
E_-333428407#0,13675,cluster_3359327381_3405410786_3405411101_670122988,9019.72,2694.82,False
S_-333428411#0,13676,3405411096,8963.63,2666.48,False
E_-333428411#0,13677,3405410785,8979.91,2656.44,False
S_-333428411#1,13678,3405410785,8979.91,2656.44,False
E_-333428411#1,13679,3405411096,8963.63,2666.48,False
S_-333428414,13680,3405410785,8979.91,2656.44,False
E_-333428414,13681,cluster_3359327381_3405410786_3405411101_670122988,9019.72,2694.82,False
S_-333430442,13682,17199702,8881.4,2639.74,False
E_-333430442,13683,3405429391,8898.97,2628.1,False
S_-333434590#0,13684,3405463703,8530.63,2814.18,False
E_-333434590#0,13685,3405463685,8562.72,2791.11,False
S_-333434590#1,13686,7625882449,8494.41,2798.5,False
E_-333434590#1,13687,3405463703,8530.63,2814.18,False
S_-333434590#2,13688,7625882447,8483.74,2786.64,False
E_-333434590#2,13689,7625882449,8494.41,2798.5,False
S_-333434590#3,13690,3444456621,8525.94,2760.46,False
E_-333434590#3,13691,7625882447,8483.74,2786.64,False
S_-333434591,13692,3405463689,8812.6,2710.86,False
E_-333434591,13693,3405463708,8692.32,2763.73,False
S_-333434596#0,13694,cluster_336122141_336122144_3405463682_3405463696_3405463711_3405463718,8556.86,2841.41,False
E_-333434596#0,13695,3405463703,8530.63,2814.18,False
S_-333434597#0,13696,3405481108,8744.74,2691.54,False
E_-333434597#0,13697,3405463690,8705.09,2712.05,False
S_-333434597#1,13698,cluster_3405463706_7625927410,8807.88,2653.06,False
E_-333434597#1,13699,3405481108,8744.74,2691.54,False
S_-333434597#3,13700,3405463688,8899.91,2526.63,False
E_-333434597#3,13701,cluster_3405463706_7625927410,8807.88,2653.06,False
S_-333434598,13702,3405463697,8662.91,2800.54,False
E_-333434598,13703,3405463698,8642.77,2812.69,False
S_-333434600#1,13704,3405463688,8899.91,2526.63,False
E_-333434600#1,13705,1851982702,8913.2,2515.13,False
S_-333434600#2,13706,cluster_3405463706_7625927410,8807.88,2653.06,False
E_-333434600#2,13707,3405463688,8899.91,2526.63,False
S_-333434601,13708,3405463697,8662.91,2800.54,False
E_-333434601,13709,cluster_3405463695_3405463722,8650.23,2782.98,False
S_-333434749,13710,3405464976,8656.26,2636.87,False
E_-333434749,13711,cluster_3405464972_7625927421,8672.8,2663.15,False
S_-333436242,13712,3405481109,8743.63,2653.81,False
E_-333436242,13713,3405481108,8744.74,2691.54,False
S_-333438877#0,13714,cluster_3405515856_3405515876,9297.36,2690.66,False
E_-333438877#0,13715,3446450873,9300.23,2670.14,False
S_-333438877#1,13716,3405515853,9287.25,2707.26,False
E_-333438877#1,13717,cluster_3405515856_3405515876,9297.36,2690.66,False
S_-333438878#0,13718,3405515857,9404.34,2360.4,False
E_-333438878#0,13719,3405515862,9309.31,2377.37,False
S_-333438879,13720,503308134,8985.36,2396.78,False
E_-333438879,13721,7625933227,8967.88,2403.64,False
S_-333438880#0,13722,3405515862,9309.31,2377.37,False
E_-333438880#0,13723,cluster_241292475_4542971985,9295.56,2350.39,False
S_-333438880#1,13724,3405515867,9330.73,2551.61,False
E_-333438880#1,13725,3405515862,9309.31,2377.37,False
S_-333438881#0,13726,cluster_3405515863_503308126,9034.48,2526.43,False
E_-333438881#0,13727,7625933235,9021.02,2488.87,False
S_-333438884,13728,3405515854,9330.49,2713.94,False
E_-333438884,13729,3405515859,9333.73,2704.26,False
S_-333438885#0,13730,503308135,8991.86,2413.37,False
E_-333438885#0,13731,503308134,8985.36,2396.78,False
S_-333438885#1,13732,503308138,8997.86,2428.7,False
E_-333438885#1,13733,503308135,8991.86,2413.37,False
S_-333438885#2,13734,503308140,9003.7,2443.62,False
E_-333438885#2,13735,503308138,8997.86,2428.7,False
S_-333438885#3,13736,503308143,9009.61,2458.69,False
E_-333438885#3,13737,503308140,9003.7,2443.62,False
S_-333438885#4,13738,503308129,9015.66,2474.17,False
E_-333438885#4,13739,503308143,9009.61,2458.69,False
S_-333438885#5,13740,7625933235,9021.02,2488.87,False
E_-333438885#5,13741,503308129,9015.66,2474.17,False
S_-333438887,13742,3405515873,9415.54,2356.28,False
E_-333438887,13743,3405515857,9404.34,2360.4,False
S_-334062994#0,13744,cluster_1144193640_3411430387,9493.98,3034.97,False
E_-334062994#0,13745,251005523,9417.4,3049.74,False
S_-334062994#1,13746,251005523,9417.4,3049.74,False
E_-334062994#1,13747,cluster_1144193640_3411430387,9493.98,3034.97,False
S_-334065604,13748,3411453583,9721.45,3732.65,False
E_-334065604,13749,3411453574,9702.71,3736.94,False
S_-334065606,13750,2354330325,9889.55,3695.8,False
E_-334065606,13751,3411453581,9927.12,3592.51,False
S_-334065609,13752,cluster_3411453587_3411454496,9709.0,3762.68,False
E_-334065609,13753,3411453577,9677.15,3753.64,False
S_-334065611,13754,3411453586,9734.65,3757.28,False
E_-334065611,13755,cluster_3411453587_3411454496,9709.0,3762.68,False
S_-334065616,13756,3411453588,9724.2,3744.95,False
E_-334065616,13757,3411453580,9705.93,3750.1,False
S_-334065618,13758,3370095606,9462.11,2844.36,False
E_-334065618,13759,2117890516,9421.6,2829.98,False
S_-334066856,13760,1067415727,9495.6,2729.09,False
E_-334066856,13761,3411471001,9452.73,2716.07,False
S_-334066858#1,13762,3370095606,9462.11,2844.36,False
E_-334066858#1,13763,cluster_289710271_3359327363_3411470997,9449.7,2886.87,False
S_-334066858#11,13764,289710275,9615.12,2746.19,False
E_-334066858#11,13765,cluster_1067415642_5887396690,9599.0,2741.15,False
S_-334066858#2,13766,3370095600,9489.07,2750.54,False
E_-334066858#2,13767,3370095606,9462.11,2844.36,False
S_-334066858#3,13768,1067415727,9495.6,2729.09,False
E_-334066858#3,13769,3370095600,9489.07,2750.54,False
S_-334066858#4,13770,289710273,9501.34,2710.35,False
E_-334066858#4,13771,1067415727,9495.6,2729.09,False
S_-334066858#5,13772,cluster_1067415665_5887396688,9563.67,2729.81,False
E_-334066858#5,13773,289710273,9501.34,2710.35,False
S_-334066858#7,13774,cluster_1067415609_5887396689,9581.57,2735.62,False
E_-334066858#7,13775,cluster_1067415665_5887396688,9563.67,2729.81,False
S_-334066858#9,13776,cluster_1067415642_5887396690,9599.0,2741.15,False
E_-334066858#9,13777,cluster_1067415609_5887396689,9581.57,2735.62,False
S_-334066859#0,13778,3411470994,9423.43,2706.46,False
E_-334066859#0,13779,3370095618,9430.57,2687.9,False
S_-334066859#1,13780,cluster_3370095597_3432945281,9411.96,2723.89,False
E_-334066859#1,13781,3411470994,9423.43,2706.46,False
S_-334066859#2,13782,3411471005,9396.77,2771.95,False
E_-334066859#2,13783,cluster_3370095597_3432945281,9411.96,2723.89,False
S_-334066859#3,13784,3432945285,9363.81,2761.08,False
E_-334066859#3,13785,3411471005,9396.77,2771.95,False
S_-334066859#4,13786,3411470995,9348.91,2756.16,False
E_-334066859#4,13787,3432945285,9363.81,2761.08,False
S_-334066860#0,13788,3411471001,9452.73,2716.07,False
E_-334066860#0,13789,3411470994,9423.43,2706.46,False
S_-334067217#1,13790,cluster_3411464738_3450556997,9772.92,2486.85,False
E_-334067217#1,13791,cluster_3411464739_3450557000,9727.31,2524.72,False
S_-334282093,13792,3413964253,8985.09,2892.46,False
E_-334282093,13793,3405378195,8898.24,2840.24,False
S_-334656212#0,13794,cluster_1851982517_3417174425,8293.01,1971.67,False
E_-334656212#0,13795,3417174427,8224.17,1935.69,False
S_-335392790,13796,2035250611,5917.23,6599.66,False
E_-335392790,13797,2035250605,5883.9,6558.49,False
S_-335392791,13798,2035250596,5798.29,6476.22,False
E_-335392791,13799,276184100,5818.86,6417.04,False
S_-335392792,13800,349928896,4786.33,7644.86,False
E_-335392792,13801,321728088,4892.82,7597.61,False
S_-335392793,13802,3425070386,4812.46,7394.85,False
E_-335392793,13803,3425070383,4798.66,7366.07,False
S_-335392796,13804,3425070384,4813.25,7396.53,False
E_-335392796,13805,3425070386,4812.46,7394.85,False
S_-335392800#0,13806,3425072093,4883.37,7383.78,False
E_-335392800#0,13807,3425070391,4849.69,7329.64,False
S_-335392800#1,13808,3425070392,4938.78,7473.38,False
E_-335392800#1,13809,3425072093,4883.37,7383.78,False
S_-335392801,13810,3425072093,4883.37,7383.78,False
E_-335392801,13811,3425070389,4836.07,7413.67,False
S_-335810252#0,13812,cluster_3411453587_3411454496,9709.0,3762.68,False
E_-335810252#0,13813,3411453589,9711.97,3799.64,False
S_-335810252#2,13814,3411453580,9705.93,3750.1,False
E_-335810252#2,13815,cluster_3411453587_3411454496,9709.0,3762.68,False
S_-335810252#3,13816,3411453574,9702.71,3736.94,False
E_-335810252#3,13817,3411453580,9705.93,3750.1,False
S_-335810252#4,13818,3411454493,9668.3,3659.12,False
E_-335810252#4,13819,3411453574,9702.71,3736.94,False
S_-336216577#0,13820,3469044806,9198.42,2671.04,False
E_-336216577#0,13821,3442538398,9227.17,2670.66,False
S_-336216577#1,13822,2117890465,9102.52,2731.34,False
E_-336216577#1,13823,3469044806,9198.42,2671.04,False
S_-336216579#0,13824,cluster_7625927411_7625927412,8823.09,2668.96,False
E_-336216579#0,13825,cluster_1851982706_2119320674_2119320675_251004775_3405515861_3994069657_89180081,8951.79,2580.56,False
S_-336216579#1,13826,cluster_289710194_3371623541,8719.15,2734.77,False
E_-336216579#1,13827,cluster_7625927411_7625927412,8823.09,2668.96,False
S_-336216579#2,13828,cluster_336122141_336122144_3405463682_3405463696_3405463711_3405463718,8556.86,2841.41,False
E_-336216579#2,13829,cluster_289710194_3371623541,8719.15,2734.77,False
S_-336220677,13830,3432849058,9231.59,2697.3,False
E_-336220677,13831,2117890455,9218.62,2736.84,False
S_-336233945#0,13832,3442746613,9373.92,2838.36,False
E_-336233945#0,13833,3411471005,9396.77,2771.95,False
S_-336233945#1,13834,cluster_3405335070_3405335078_3432945284_3432945286_3446450859_3446450879,9374.94,2862.37,False
E_-336233945#1,13835,3442746613,9373.92,2838.36,False
S_-336233946,13836,3432945283,9343.11,2825.4,False
E_-336233946,13837,3432945285,9363.81,2761.08,False
S_-336708438,13838,3437722510,7855.88,2988.61,False
E_-336708438,13839,2108948548,7805.46,2973.23,False
S_-336708442,13840,3437722507,7783.63,3038.24,False
E_-336708442,13841,3437722513,7773.63,3056.25,False
S_-336839351,13842,2117890500,9204.8,2777.61,False
E_-336839351,13843,cluster_2117890488_3405335508,9160.86,2761.28,False
S_-337345180#22,13844,cluster_3450543814_3450543816,9923.29,2857.66,False
E_-337345180#22,13845,7166186927,9670.02,2946.38,False
S_-337345180#23,13846,gneJ252,9935.08,2824.09,False
E_-337345180#23,13847,cluster_3450543814_3450543816,9923.29,2857.66,False
S_-337345180#24,13848,gneJ244,9986.03,2686.38,False
E_-337345180#24,13849,gneJ252,9935.08,2824.09,False
S_-337345180#25,13850,3450545710,9991.59,2642.41,False
E_-337345180#25,13851,gneJ244,9986.03,2686.38,False
S_-337345180#26,13852,cluster_2354330279_4321135125_7625669946,10012.89,2633.27,False
E_-337345180#26,13853,3450545710,9991.59,2642.41,False
S_-337345180#27,13854,cluster_3450556276_3466088120_7625669954_7625669955,10016.77,2604.37,False
E_-337345180#27,13855,cluster_2354330279_4321135125_7625669946,10012.89,2633.27,False
S_-337345180#34,13856,cluster_442648110_454387261,9799.62,2141.18,False
E_-337345180#34,13857,7366901844,9842.41,2243.62,False
S_-337345182,13858,3444424400,9036.6,2629.2,False
E_-337345182,13859,3444444165,9021.91,2541.7,False
S_-337345698,13860,3444433406,9249.54,2508.3,False
E_-337345698,13861,3444433411,9259.39,2380.2,False
S_-337345699#0,13862,3444438871,9187.83,2392.73,False
E_-337345699#0,13863,3444438868,9139.01,2331.44,False
S_-337345699#1,13864,cluster_30965688_3444433399_3444433402_4542971990,9207.74,2417.42,False
E_-337345699#1,13865,3444438871,9187.83,2392.73,False
S_-337345699#3,13866,3444433400,9232.3,2503.9,False
E_-337345699#3,13867,cluster_30965688_3444433399_3444433402_4542971990,9207.74,2417.42,False
S_-337346378,13868,3444438867,9129.06,2333.87,False
E_-337346378,13869,3444438871,9187.83,2392.73,False
S_-337347380#0,13870,3444444160,9091.27,2113.58,False
E_-337347380#0,13871,7625598822,9053.39,2019.49,False
S_-337347380#1,13872,3444444166,9095.22,2124.96,False
E_-337347380#1,13873,3444444160,9091.27,2113.58,False
S_-337347381#1,13874,3444444162,9084.93,2465.7,False
E_-337347381#1,13875,cluster_3405515866_3444444167_427740227,9129.87,2466.97,False
S_-337347381#2,13876,cluster_3444444159_3444444168,9094.22,2487.77,False
E_-337347381#2,13877,3444444162,9084.93,2465.7,False
S_-337347382#1,13878,3444444164,9002.42,2496.25,False
E_-337347382#1,13879,3444444165,9021.91,2541.7,False
S_-337347472,13880,3444445113,8849.99,2461.6,False
E_-337347472,13881,3444445115,8815.33,2496.86,False
S_-337347473#0,13882,2380047071,8798.85,2429.9,False
E_-337347473#0,13883,2380047069,8771.45,2460.89,False
S_-337347473#1,13884,2380047075,8815.83,2429.24,False
E_-337347473#1,13885,2380047071,8798.85,2429.9,False
S_-337347473#2,13886,2380047071,8798.85,2429.9,False
E_-337347473#2,13887,2380047075,8815.83,2429.24,False
S_-337348718#0,13888,3444456616,8578.29,2728.3,False
E_-337348718#0,13889,3444456629,8542.99,2684.66,False
S_-337348718#1,13890,7625927420,8636.36,2691.59,False
E_-337348718#1,13891,3444456616,8578.29,2728.3,False
S_-337348718#2,13892,7625927413,8661.3,2674.7,False
E_-337348718#2,13893,7625927420,8636.36,2691.59,False
S_-337348718#3,13894,cluster_3405464972_7625927421,8672.8,2663.15,False
E_-337348718#3,13895,7625927413,8661.3,2674.7,False
S_-337348722#0,13896,3444456618,8541.58,2750.85,False
E_-337348722#0,13897,3444456616,8578.29,2728.3,False
S_-337348722#1,13898,3444456621,8525.94,2760.46,False
E_-337348722#1,13899,3444456618,8541.58,2750.85,False
S_-337348722#2,13900,3444456627,8568.18,2778.55,False
E_-337348722#2,13901,3444456621,8525.94,2760.46,False
S_-337348724,13902,3444456613,8581.12,2768.94,False
E_-337348724,13903,3444456618,8541.58,2750.85,False
S_-337348726#0,13904,3444456629,8542.99,2684.66,False
E_-337348726#0,13905,3444456621,8525.94,2760.46,False
S_-337348726#1,13906,289710225,8531.67,2666.08,False
E_-337348726#1,13907,3444456629,8542.99,2684.66,False
S_-337348726#2,13908,3444456625,8493.94,2571.9,False
E_-337348726#2,13909,289710225,8531.67,2666.08,False
S_-337348728,13910,289710204,8618.75,2576.99,False
E_-337348728,13911,3444456619,8603.9,2621.17,False
S_-337351588,13912,3444478476,8647.86,2623.53,False
E_-337351588,13913,3444478472,8547.45,2656.26,False
S_-337385490,13914,308900524,8311.44,3484.31,False
E_-337385490,13915,5572901098,8319.84,3341.01,False
S_-337577541#1,13916,3446450862,9274.03,2898.55,False
E_-337577541#1,13917,cluster_3359327388_3405335064_3405335071_3442740736_3442740739_3446450866_3446450883_414267420,9298.16,2833.81,False
S_-337577542#0,13918,cluster_3405335070_3405335078_3432945284_3432945286_3446450859_3446450879,9374.94,2862.37,False
E_-337577542#0,13919,3446450852,9443.25,2907.15,False
S_-337577544,13920,cluster_3411471006_3446450855,9515.91,2990.2,False
E_-337577544,13921,cluster_1067415735_1067415817_1067415859,9583.09,2943.26,False
S_-337577548#1,13922,3446450882,9074.01,2853.0,False
E_-337577548#1,13923,3446450871,9119.79,2769.04,False
S_-337577550,13924,3446450881,9330.43,2637.51,False
E_-337577550,13925,3446450876,9309.26,2695.11,False
S_-337577552#1,13926,3446450874,9105.93,2872.74,False
E_-337577552#1,13927,cluster_2117890503_3359327370_3446450857_3446450867,9161.76,2785.73,False
S_-337577835,13928,3446453740,9622.44,3351.12,False
E_-337577835,13929,3446453742,9487.35,3310.32,False
S_-337577836,13930,3446453741,9571.38,3068.05,False
E_-337577836,13931,3446453743,9622.58,3082.54,False
S_-337577948,13932,3446455235,9495.21,3505.13,False
E_-337577948,13933,3446455233,9468.52,3490.54,False
S_-33779209,13934,gneJ140,6220.04,3405.78,False
E_-33779209,13935,cluster_1197035304_1197035464_386797029_7628563995_7628563997_7628563999_7628564001_7628564002_7628564003_7628564004_7628564005_7628564006,6184.17,3400.11,False
S_-337875142,13936,3444438866,8989.56,2198.02,False
E_-337875142,13937,3449414183,9021.07,2284.11,False
S_-337875143#0,13938,3444438866,8989.56,2198.02,False
E_-337875143#0,13939,335722546,8974.67,2157.6,False
S_-337875143#1,13940,3449414183,9021.07,2284.11,False
E_-337875143#1,13941,3444438866,8989.56,2198.02,False
S_-337875143#2,13942,3449414185,9032.09,2314.22,False
E_-337875143#2,13943,3449414183,9021.07,2284.11,False
S_-337985553#1,13944,3450543811,9861.96,2829.2,False
E_-337985553#1,13945,cluster_3450543814_3450543816,9923.29,2857.66,False
S_-337985555#1,13946,3450543812,9902.39,2811.82,False
E_-337985555#1,13947,gneJ252,9935.08,2824.09,False
S_-337985774#1,13948,3450545710,9991.59,2642.41,False
E_-337985774#1,13949,gneJ244,9986.03,2686.38,False
S_-337985774#2,13950,3450545707,10007.61,2647.99,False
E_-337985774#2,13951,3450545710,9991.59,2642.41,False
S_-337986522#1,13952,3450556292,9876.3,2564.61,False
E_-337986522#1,13953,cluster_289710289_3450556277_3450557008,9845.11,2467.18,False
S_-337986523#1,13954,cluster_3450557003_3450557005,9966.79,2524.9,False
E_-337986523#1,13955,cluster_3450556276_3466088120_7625669954_7625669955,10016.77,2604.37,False
S_-337986524#1,13956,cluster_3411464738_3450556997,9772.92,2486.85,False
E_-337986524#1,13957,cluster_3450556279_3450556280,9796.03,2479.92,False
S_-33814393#1,13958,cluster_7707167891_89170460,6113.19,3140.07,False
E_-33814393#1,13959,cluster_287963627_470045862_7707167814_7707167834_7707167890,6106.17,3118.28,False
S_-33814393#2,13960,4462567458,6163.46,3177.95,False
E_-33814393#2,13961,cluster_7707167891_89170460,6113.19,3140.07,False
S_-33814393#3,13962,cluster_288583436_7707167893,6177.89,3244.69,False
E_-33814393#3,13963,4462567458,6163.46,3177.95,False
